	seqname	source	feature	start	end	score	strand	frame	attribute
202	6	ena	gene	23574748	23575482	.	+	.	"gene_id ""BVRB_6g141240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
203	6	ena	gene	169697	173701	.	-	.	"gene_id ""BVRB_6g127260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
204	6	ena	gene	297435	299392	.	+	.	"gene_id ""BVRB_6g127350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
205	6	ena	gene	28492827	28493914	.	+	.	"gene_id ""BVRB_6g142480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
206	6	ena	gene	28422890	28430835	.	+	.	"gene_id ""BVRB_6g142440""; gene_source ""ena""; gene_biotype ""protein_coding"";"
207	6	ena	gene	40210193	40215303	.	+	.	"gene_id ""BVRB_6g145180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
208	6	ena	gene	8971967	8977061	.	+	.	"gene_id ""BVRB_6g134710""; gene_source ""ena""; gene_biotype ""protein_coding"";"
209	6	ena	gene	46117526	46128988	.	+	.	"gene_id ""BVRB_6g146790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
210	6	ena	gene	57903269	57907528	.	+	.	"gene_id ""BVRB_6g153010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
211	6	ena	gene	23441951	23451463	.	-	.	"gene_id ""BVRB_6g141190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
212	6	ena	gene	60249279	60254265	.	+	.	"gene_id ""BVRB_6g154790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
213	6	ena	gene	58514866	58533910	.	+	.	"gene_id ""BVRB_6g153520""; gene_source ""ena""; gene_biotype ""protein_coding"";"
214	6	ena	gene	16155250	16172557	.	-	.	"gene_id ""BVRB_6g138870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
215	6	ena	gene	3233248	3236491	.	+	.	"gene_id ""BVRB_6g129760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
216	6	ena	gene	22959291	22974794	.	+	.	"gene_id ""BVRB_6g141000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
217	6	ena	gene	55560080	55562059	.	-	.	"gene_id ""BVRB_6g151230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
218	6	ena	gene	47755828	47759768	.	-	.	"gene_id ""BVRB_6g147270""; gene_source ""ena""; gene_biotype ""protein_coding"";"
219	6	ena	gene	36478269	36484678	.	+	.	"gene_id ""BVRB_6g144410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
220	6	ena	gene	14353368	14355576	.	+	.	"gene_id ""BVRB_6g138030""; gene_source ""ena""; gene_biotype ""protein_coding"";"
221	6	ena	gene	13499850	13506794	.	-	.	"gene_id ""BVRB_6g137650""; gene_source ""ena""; gene_biotype ""protein_coding"";"
222	6	ena	gene	17192600	17193585	.	-	.	"gene_id ""BVRB_6g139330""; gene_source ""ena""; gene_biotype ""protein_coding"";"
223	6	ena	gene	5417135	5422436	.	+	.	"gene_id ""BVRB_6g131770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
224	6	ena	gene	11562110	11570549	.	-	.	"gene_id ""BVRB_6g136470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
225	6	ena	gene	8161867	8163873	.	+	.	"gene_id ""BVRB_6g134260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
226	6	ena	gene	36170970	36172028	.	+	.	"gene_id ""BVRB_6g144350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
227	6	ena	gene	5840588	5846727	.	-	.	"gene_id ""BVRB_6g132180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
228	6	ena	gene	2945054	2947248	.	-	.	"gene_id ""BVRB_6g129510""; gene_source ""ena""; gene_biotype ""protein_coding"";"
229	6	ena	gene	34866601	34867718	.	-	.	"gene_id ""BVRB_6g144120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
230	6	ena	gene	231796	235390	.	-	.	"gene_id ""BVRB_6g127310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
231	6	ena	gene	3944743	3950560	.	-	.	"gene_id ""BVRB_6g130440""; gene_source ""ena""; gene_biotype ""protein_coding"";"
232	6	ena	gene	26332644	26334258	.	-	.	"gene_id ""BVRB_6g141900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
233	6	ena	gene	32987140	32993624	.	+	.	"gene_id ""BVRB_6g143760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
234	6	ena	gene	2833451	2835378	.	-	.	"gene_id ""BVRB_6g129380""; gene_source ""ena""; gene_biotype ""protein_coding"";"
235	6	ena	gene	10653566	10655244	.	+	.	"gene_id ""BVRB_6g135860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
236	6	ena	gene	5384418	5388930	.	-	.	"gene_id ""BVRB_6g131730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
237	6	ena	gene	5192167	5196311	.	-	.	"gene_id ""BVRB_6g131580""; gene_source ""ena""; gene_biotype ""protein_coding"";"
238	6	ena	gene	51964113	51966043	.	+	.	"gene_id ""BVRB_6g148780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
239	6	ena	gene	31347818	31358009	.	+	.	"gene_id ""BVRB_6g143330""; gene_source ""ena""; gene_biotype ""protein_coding"";"
240	6	ena	gene	18037487	18053597	.	-	.	"gene_id ""BVRB_6g139630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
241	6	ena	gene	20886421	20890491	.	+	.	"gene_id ""BVRB_6g140350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
242	6	ena	gene	56240370	56255724	.	+	.	"gene_id ""BVRB_6g151840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
243	6	ena	gene	35491427	35491770	.	-	.	"gene_id ""BVRB_6g144230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
244	6	ena	gene	17986647	18008907	.	-	.	"gene_id ""BVRB_6g139620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
245	6	ena	gene	21223577	21229662	.	+	.	"gene_id ""BVRB_6g140480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
246	6	ena	gene	15336765	15346252	.	-	.	"gene_id ""BVRB_6g138510""; gene_source ""ena""; gene_biotype ""protein_coding"";"
247	6	ena	gene	49660593	49663192	.	-	.	"gene_id ""BVRB_6g147820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
248	6	ena	gene	56730377	56731400	.	+	.	"gene_id ""BVRB_6g152290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
249	6	ena	gene	51771701	51773105	.	-	.	"gene_id ""BVRB_6g148600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
250	6	ena	gene	40720725	40726719	.	-	.	"gene_id ""BVRB_6g145360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
251	6	ena	gene	59307169	59312881	.	+	.	"gene_id ""BVRB_6g154060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
252	6	ena	gene	31147617	31161511	.	-	.	"gene_id ""BVRB_6g143230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
253	6	ena	gene	35320510	35328394	.	-	.	"gene_id ""BVRB_6g144210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
254	6	ena	gene	10811075	10812009	.	-	.	"gene_id ""BVRB_6g136040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
255	6	ena	gene	32099469	32101783	.	-	.	"gene_id ""BVRB_6g143550""; gene_source ""ena""; gene_biotype ""protein_coding"";"
256	6	ena	gene	52058783	52063997	.	+	.	"gene_id ""BVRB_6g148860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
257	6	ena	gene	32993680	32995274	.	+	.	"gene_id ""BVRB_6g143770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
258	6	ena	gene	9132086	9137020	.	+	.	"gene_id ""BVRB_6g134820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
259	6	ena	gene	6630983	6645067	.	-	.	"gene_id ""BVRB_6g132950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
260	6	ena	gene	2436645	2439733	.	-	.	"gene_id ""BVRB_6g129010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
261	6	ena	gene	13951204	13952854	.	-	.	"gene_id ""BVRB_6g137830""; gene_source ""ena""; gene_biotype ""protein_coding"";"
262	6	ena	gene	56821838	56823342	.	-	.	"gene_id ""BVRB_6g152360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
263	6	ena	gene	5465178	5469964	.	+	.	"gene_id ""BVRB_6g131800""; gene_source ""ena""; gene_biotype ""protein_coding"";"
264	6	ena	gene	13042183	13042951	.	-	.	"gene_id ""BVRB_6g137360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
265	6	ena	gene	21846079	21849517	.	+	.	"gene_id ""BVRB_6g140660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
266	6	ena	gene	59301079	59307113	.	+	.	"gene_id ""BVRB_6g154050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
267	6	ena	gene	9571482	9580271	.	+	.	"gene_id ""BVRB_6g135140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
268	6	ena	gene	11737506	11738967	.	-	.	"gene_id ""BVRB_6g136610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
269	6	ena	gene	23225337	23228305	.	+	.	"gene_id ""BVRB_6g141110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
270	6	ena	gene	53348101	53365024	.	-	.	"gene_id ""BVRB_6g149880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
271	6	ena	gene	363675	367153	.	+	.	"gene_id ""BVRB_6g127410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
272	6	ena	gene	11271055	11272991	.	-	.	"gene_id ""BVRB_6g136250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
273	6	ena	gene	11658405	11660349	.	-	.	"gene_id ""BVRB_6g136530""; gene_source ""ena""; gene_biotype ""protein_coding"";"
274	6	ena	gene	145727	155761	.	-	.	"gene_id ""BVRB_6g127240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
275	6	ena	gene	11972089	11973983	.	-	.	"gene_id ""BVRB_6g136670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
276	6	ena	gene	16061362	16065137	.	+	.	"gene_id ""BVRB_6g138830""; gene_source ""ena""; gene_biotype ""protein_coding"";"
277	6	ena	gene	10434236	10439344	.	-	.	"gene_id ""BVRB_6g135610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
278	6	ena	gene	21276927	21279112	.	-	.	"gene_id ""BVRB_6g140500""; gene_source ""ena""; gene_biotype ""protein_coding"";"
279	6	ena	gene	6090941	6093940	.	-	.	"gene_id ""BVRB_6g132410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
280	6	ena	gene	12768365	12775420	.	-	.	"gene_id ""BVRB_6g137200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
281	6	ena	gene	13123279	13137743	.	-	.	"gene_id ""BVRB_6g137400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
282	6	ena	gene	6222602	6223954	.	-	.	"gene_id ""BVRB_6g132510""; gene_source ""ena""; gene_biotype ""protein_coding"";"
283	6	ena	gene	16944111	16945925	.	+	.	"gene_id ""BVRB_6g139190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
284	6	ena	gene	54701299	54708256	.	-	.	"gene_id ""BVRB_6g150760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
285	6	ena	gene	46838573	46842241	.	-	.	"gene_id ""BVRB_6g147050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
286	6	ena	gene	37207331	37242445	.	+	.	"gene_id ""BVRB_6g144590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
287	6	ena	gene	55119139	55137447	.	-	.	"gene_id ""BVRB_6g151020""; gene_source ""ena""; gene_biotype ""protein_coding"";"
288	6	ena	gene	21989168	21991931	.	-	.	"gene_id ""BVRB_6g140720""; gene_source ""ena""; gene_biotype ""protein_coding"";"
289	6	ena	gene	1938088	1943434	.	-	.	"gene_id ""BVRB_6g128580""; gene_source ""ena""; gene_biotype ""protein_coding"";"
290	6	ena	gene	52820725	52825809	.	-	.	"gene_id ""BVRB_6g149430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
291	6	ena	gene	19104490	19105274	.	-	.	"gene_id ""BVRB_6g139870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
292	6	ena	gene	3474651	3476745	.	-	.	"gene_id ""BVRB_6g129930""; gene_source ""ena""; gene_biotype ""protein_coding"";"
293	6	ena	gene	9614657	9615647	.	-	.	"gene_id ""BVRB_6g135180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
294	6	ena	gene	27925423	27935267	.	-	.	"gene_id ""BVRB_6g142360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
295	6	ena	gene	2381198	2382472	.	+	.	"gene_id ""BVRB_6g128950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
296	6	ena	gene	43903827	43904744	.	-	.	"gene_id ""BVRB_6g146030""; gene_source ""ena""; gene_biotype ""protein_coding"";"
297	6	ena	gene	5759900	5766948	.	+	.	"gene_id ""BVRB_6g132080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
298	6	ena	gene	55849101	55854978	.	+	.	"gene_id ""BVRB_6g151430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
299	6	ena	gene	5270375	5277794	.	+	.	"gene_id ""BVRB_6g131650""; gene_source ""ena""; gene_biotype ""protein_coding"";"
300	6	ena	gene	16855751	16858391	.	+	.	"gene_id ""BVRB_6g139140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
301	6	ena	gene	11337181	11340661	.	-	.	"gene_id ""BVRB_6g136310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
302	6	ena	gene	52556359	52557906	.	+	.	"gene_id ""BVRB_6g149260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
303	6	ena	gene	57077763	57078573	.	-	.	"gene_id ""BVRB_6g152600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
304	6	ena	gene	53877820	53878442	.	+	.	"gene_id ""BVRB_6g150210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
305	6	ena	gene	2626485	2627981	.	+	.	"gene_id ""BVRB_6g129200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
306	6	ena	gene	13274748	13285342	.	-	.	"gene_id ""BVRB_6g137470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
307	6	ena	gene	5595500	5597783	.	-	.	"gene_id ""BVRB_6g131890""; gene_source ""ena""; gene_biotype ""protein_coding"";"
308	6	ena	gene	57765140	57774773	.	-	.	"gene_id ""BVRB_6g152950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
309	6	ena	gene	49357547	49360215	.	+	.	"gene_id ""BVRB_6g147730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
310	6	ena	gene	3663252	3666597	.	+	.	"gene_id ""BVRB_6g130140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
311	6	ena	gene	5632459	5634423	.	-	.	"gene_id ""BVRB_6g131930""; gene_source ""ena""; gene_biotype ""protein_coding"";"
312	6	ena	gene	17133614	17137395	.	-	.	"gene_id ""BVRB_6g139280""; gene_source ""ena""; gene_biotype ""protein_coding"";"
313	6	ena	gene	2548623	2564347	.	+	.	"gene_id ""BVRB_6g129140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
314	6	ena	gene	3337644	3347321	.	-	.	"gene_id ""BVRB_6g129820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
315	6	ena	gene	14128555	14137861	.	+	.	"gene_id ""BVRB_6g137900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
316	6	ena	gene	21195301	21199322	.	-	.	"gene_id ""BVRB_6g140460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
317	6	ena	gene	32386880	32414205	.	-	.	"gene_id ""BVRB_6g143630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
318	6	ena	gene	56577825	56582753	.	+	.	"gene_id ""BVRB_6g152150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
319	6	ena	gene	51979133	51980141	.	+	.	"gene_id ""BVRB_6g148800""; gene_source ""ena""; gene_biotype ""protein_coding"";"
320	6	ena	gene	46810097	46812004	.	-	.	"gene_id ""BVRB_6g147020""; gene_source ""ena""; gene_biotype ""protein_coding"";"
321	6	ena	gene	21043570	21056541	.	+	.	"gene_id ""BVRB_6g140410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
322	6	ena	gene	10677971	10678721	.	-	.	"gene_id ""BVRB_6g135920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
323	6	ena	gene	43704071	43710689	.	-	.	"gene_id ""BVRB_6g145970""; gene_source ""ena""; gene_biotype ""protein_coding"";"
324	6	ena	gene	16563334	16566454	.	-	.	"gene_id ""BVRB_6g138970""; gene_source ""ena""; gene_biotype ""protein_coding"";"
325	6	ena	gene	2585783	2592027	.	+	.	"gene_id ""BVRB_6g129170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
326	6	ena	gene	58415119	58418331	.	-	.	"gene_id ""BVRB_6g153370""; gene_source ""ena""; gene_biotype ""protein_coding"";"
327	6	ena	gene	3550381	3557685	.	-	.	"gene_id ""BVRB_6g130070""; gene_source ""ena""; gene_biotype ""protein_coding"";"
328	6	ena	gene	2322146	2323923	.	-	.	"gene_id ""BVRB_6g128880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
329	6	ena	gene	14175648	14182114	.	+	.	"gene_id ""BVRB_6g137940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
330	6	ena	gene	23099950	23102863	.	+	.	"gene_id ""BVRB_6g141080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
331	6	ena	gene	32471900	32474965	.	+	.	"gene_id ""BVRB_6g143640""; gene_source ""ena""; gene_biotype ""protein_coding"";"
332	6	ena	gene	58595206	58603470	.	+	.	"gene_id ""BVRB_6g153600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
333	6	ena	gene	59878471	59883078	.	+	.	"gene_id ""BVRB_6g154470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
334	6	ena	gene	60619905	60621567	.	-	.	"gene_id ""BVRB_6g155150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
335	6	ena	gene	42988800	42989390	.	+	.	"gene_id ""BVRB_6g145880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
336	6	ena	gene	5084976	5087615	.	+	.	"gene_id ""BVRB_6g131450""; gene_source ""ena""; gene_biotype ""protein_coding"";"
337	6	ena	gene	11375841	11380655	.	-	.	"gene_id ""BVRB_6g136340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
338	6	ena	gene	3210898	3212778	.	+	.	"gene_id ""BVRB_6g129730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
339	6	ena	gene	54991229	54996765	.	-	.	"gene_id ""BVRB_6g150920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
340	6	ena	gene	1808150	1810454	.	-	.	"gene_id ""BVRB_6g128460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
341	6	ena	gene	4378095	4381313	.	+	.	"gene_id ""BVRB_6g130760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
342	6	ena	gene	18464332	18485696	.	+	.	"gene_id ""BVRB_6g139720""; gene_source ""ena""; gene_biotype ""protein_coding"";"
343	6	ena	gene	58496395	58501861	.	-	.	"gene_id ""BVRB_6g153490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
344	6	ena	gene	57149580	57150443	.	-	.	"gene_id ""BVRB_6g152680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
345	6	ena	gene	57537467	57549801	.	+	.	"gene_id ""BVRB_6g152830""; gene_source ""ena""; gene_biotype ""protein_coding"";"
346	6	ena	gene	51930356	51933568	.	-	.	"gene_id ""BVRB_6g148760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
347	6	ena	gene	47867087	47873909	.	+	.	"gene_id ""BVRB_6g147310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
348	6	ena	gene	31887387	31890741	.	-	.	"gene_id ""BVRB_6g143480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
349	6	ena	gene	5116896	5136030	.	+	.	"gene_id ""BVRB_6g131490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
350	6	ena	gene	2182742	2196696	.	+	.	"gene_id ""BVRB_6g128740""; gene_source ""ena""; gene_biotype ""protein_coding"";"
351	6	ena	gene	56405002	56410346	.	+	.	"gene_id ""BVRB_6g151960""; gene_source ""ena""; gene_biotype ""protein_coding"";"
352	6	ena	gene	56144029	56153213	.	-	.	"gene_id ""BVRB_6g151750""; gene_source ""ena""; gene_biotype ""protein_coding"";"
353	6	ena	gene	2988422	2993004	.	+	.	"gene_id ""BVRB_6g129560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
354	6	ena	gene	11452671	11454595	.	-	.	"gene_id ""BVRB_6g136380""; gene_source ""ena""; gene_biotype ""protein_coding"";"
355	6	ena	gene	12703753	12712043	.	+	.	"gene_id ""BVRB_6g137160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
356	6	ena	gene	27089218	27091747	.	+	.	"gene_id ""BVRB_6g142140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
357	6	ena	gene	9168246	9173855	.	+	.	"gene_id ""BVRB_6g134860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
358	6	ena	gene	51181696	51246173	.	-	.	"gene_id ""BVRB_6g148390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
359	6	ena	gene	58155533	58156734	.	+	.	"gene_id ""BVRB_6g153160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
360	6	ena	gene	34776705	34780865	.	-	.	"gene_id ""BVRB_6g144080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
361	6	ena	gene	20809397	20810258	.	+	.	"gene_id ""BVRB_6g140290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
362	6	ena	gene	57621605	57628052	.	-	.	"gene_id ""BVRB_6g152910""; gene_source ""ena""; gene_biotype ""protein_coding"";"
363	6	ena	gene	45079922	45085986	.	-	.	"gene_id ""BVRB_6g146340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
364	6	ena	gene	53196677	53201184	.	+	.	"gene_id ""BVRB_6g149780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
365	6	ena	gene	4233657	4237350	.	-	.	"gene_id ""BVRB_6g130670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
366	6	ena	gene	60808844	60811505	.	+	.	"gene_id ""BVRB_6g155260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
367	6	ena	gene	59229399	59230143	.	+	.	"gene_id ""BVRB_6g153980""; gene_source ""ena""; gene_biotype ""protein_coding"";"
368	6	ena	gene	4961573	4962144	.	-	.	"gene_id ""BVRB_6g131260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
369	6	ena	gene	10697594	10702998	.	+	.	"gene_id ""BVRB_6g135940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
370	6	ena	gene	11660894	11664978	.	+	.	"gene_id ""BVRB_6g136540""; gene_source ""ena""; gene_biotype ""protein_coding"";"
371	6	ena	gene	12055408	12057418	.	+	.	"gene_id ""BVRB_6g136690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
